#time X Y Z
2018-04-01_21:51:00 -181529.27664083545 -42819.499029597995 -335811.37136466714
2018-04-01_23:08:46 -185537.91952605985 -44376.59541902292 -333690.47304744413
2018-04-02_00:26:31 -189521.8132037977 -45916.3494132056 -331517.78171091643
2018-04-02_01:44:17 -193452.1341187353 -47512.49717384496 -329299.65858149517
2018-04-02_03:02:03 -197351.89893667673 -49103.45261388901 -327031.5894019972
2018-04-02_04:19:48 -201236.52663153558 -50646.906325097916 -324710.6907933631
2018-04-02_05:37:34 -205044.63253918284 -52303.17589669737 -322350.0694778021
2018-04-02_06:55:19 -208901.54145444094 -53739.280568015325 -319924.0616220824
2018-04-02_08:13:05 -212660.70540884792 -55341.596185617935 -317463.39817863854
2018-04-02_09:30:51 -216393.80208842168 -56918.7873811883 -314953.5630509356
2018-04-02_10:48:36 -220135.8980683381 -58375.26776970266 -312387.788131449
2018-04-02_12:06:22 -223827.60710163132 -59867.88400484682 -309778.63561136555
2018-04-02_13:24:07 -227436.14907547503 -61483.74413331984 -307133.0727979258
2018-04-02_14:41:53 -231049.73623219266 -62984.27892616578 -304433.5923341883
2018-04-02_15:59:39 -234637.87804216633 -64449.62017894778 -301686.82426331
2018-04-02_17:17:24 -238206.44600166756 -65862.10282560422 -298892.04175954836
2018-04-02_18:35:10 -241721.66596783037 -67311.84153995148 -296056.380182112
2018-04-02_19:52:55 -245180.8187219257 -68805.19999514053 -293180.72720098554
2018-04-02_21:10:41 -248606.58361469206 -70279.07671987115 -290261.01276683086
2018-04-02_22:28:27 -252018.82103840075 -71677.482876719 -287293.8655523445
2018-04-02_23:46:12 -255358.2872443454 -73161.48135311545 -284291.1422341794
2018-04-03_01:03:58 -258669.25704006245 -74608.3112002906 -281244.73862401117
2018-04-03_02:21:43 -261980.9369102127 -75935.7052160201 -278149.70278942754
2018-04-03_03:39:29 -265231.55051461107 -77312.67141424038 -275018.1427310151
2018-04-03_04:57:15 -268411.2493380027 -78765.67872614789 -271852.20897863
2018-04-03_06:15:00 -271601.7800165188 -80066.50593362265 -268637.3701331971
2018-04-03_07:32:46 -274690.7284821338 -81526.45631287259 -265394.54259707767
