#time X Y Z
2021-08-04_15:22:12 -3.933491315929782E8 -1.8356845724134722E8 6.149198807012548E8
2021-08-13_07:18:22 -3.854887248206435E8 -1.8033250272108072E8 6.203940154184382E8
2021-08-21_23:14:31 -3.775611400995672E8 -1.7706511596095076E8 6.257595561325215E8
2021-08-30_15:10:41 -3.695676924765753E8 -1.7376683393417978E8 6.31015401196511E8
2021-09-08_07:06:51 -3.615096884480035E8 -1.7043819023623285E8 6.361604855766385E8
2021-09-16_23:03:00 -3.533884231944828E8 -1.670797139442488E8 6.411937827798818E8
2021-09-25_14:59:10 -3.4520518103135794E8 -1.636919298163517E8 6.461143008356249E8
2021-10-04_06:55:19 -3.3696125740328544E8 -1.6027536781577104E8 6.50921064210533E8
2021-10-12_22:51:29 -3.286579724478527E8 -1.5683056902181667E8 6.556131062851638E8
2021-10-21_14:47:39 -3.202966661605718E8 -1.5335808359864295E8 6.601894762048409E8
2021-10-30_06:43:48 -3.118787068045814E8 -1.4985847448753667E8 6.64649236365199E8
2021-11-07_22:39:58 -3.0340550602305174E8 -1.463323239488021E8 6.68991453944807E8
2021-11-16_14:36:07 -2.948785112726181E8 -1.427802302316702E8 6.73215204209133E8
2021-11-25_06:32:17 -2.8629919257564455E8 -1.3920280180773073E8 6.773195777672789E8
2021-12-03_22:28:27 -2.776690408474545E8 -1.3560065668837404E8 6.813036844504976E8
2021-12-12_14:24:36 -2.6898955607299453E8 -1.3197441735343607E8 6.851666623985451E8
2021-12-21_06:20:46 -2.6026222883409137E8 -1.2832470273716062E8 6.889076856928126E8
2021-12-29_22:16:55 -2.5148854352862075E8 -1.246521295785774E8 6.925259586090821E8
2022-01-07_14:13:05 -2.4266998873056364E8 -1.2095731690091251E8 6.960207092069951E8
2022-01-16_06:09:15 -2.3380805238224846E8 -1.172408839652435E8 6.993911928024783E8
2022-01-24_22:05:24 -2.249042249901071E8 -1.1350345169470756E8 7.026366917395126E8
2022-02-02_14:01:34 -2.159600216352436E8 -1.0974565220400833E8 7.057565057997787E8
2022-02-11_05:57:43 -2.06976995137485E8 -1.059681344400084E8 7.08749945432036E8
2022-02-19_21:53:53 -1.979567375215472E8 -1.0217156476324753E8 7.116163310143259E8
2022-02-28_13:50:03 -1.8890088576721376E8 -9.835662946480593E7 7.143549945953202E8
2022-03-09_05:46:12 -1.798111161027543E8 -9.45240323615489E7 7.169652876213133E8
2022-03-17_21:42:22 -1.7068911805315134E8 -9.067448356916022E7 7.19446591618523E8
2022-03-26_13:38:31 -1.6153657624603733E8 -8.680869158322768E7 7.217983215671413E8
2022-04-04_05:34:41 -1.5235516531367588E8 -8.292736105812663E7 7.240199251044476E8
2022-04-12_21:30:51 -1.4314653379708162E8 -7.903118587956733E7 7.26110886741521E8
2022-04-21_13:27:00 -1.3391228530728522E8 -7.512084107092178E7 7.280707321216778E8
2022-04-30_05:23:10 -1.2465398095376462E8 -7.119698387744634E7 7.29899024029759E8
2022-05-08_21:19:19 -1.153731535190057E8 -6.726025987466481E7 7.3159535338287E8
2022-05-17_13:15:29 -1.0607132295490424E8 -6.33113096340172E7 7.331593308276625E8
2022-05-26_05:11:39 -9.675002478379744E7 -5.935078105246729E7 7.345905808193138E8
2022-06-03_21:07:48 -8.741084195371467E7 -5.5379343246249385E7 7.358887407205579E8
2022-06-12_13:03:58 -7.805541634507173E7 -5.139769159265104E7 7.370534642840698E8
2022-06-21_05:00:07 -6.86854494422993E7 -4.740654799927096E7 7.380844243501635E8
2022-06-29_20:56:17 -5.930270752784252E7 -4.3406663124194615E7 7.389813148646609E8
2022-07-08_12:52:27 -4.990901352767307E7 -3.939881286427479E7 7.397438570591681E8
2022-07-17_04:48:36 -4.0506215801031835E7 -3.538378488507828E7 7.403718082788395E8
2022-07-25_20:44:46 -3.109615655165887E7 -3.1362364956753094E7 7.408649668093165E8
2022-08-03_12:40:55 -2.1680650755614605E7 -2.7335327772160117E7 7.41223170275891E8
2022-08-12_04:37:05 -1.2261469214447353E7 -2.330342950869289E7 7.414462903281657E8
2022-08-20_20:33:15 -2840335.8851172905 -1.9267406631043836E7 7.415342278460724E8
2022-08-29_12:29:24 6581054.633015382 -1.5227983519484933E7 7.414869115140845E8
2022-09-07_04:25:34 1.600102147100947E7 -1.1185879293369306E7 7.413042979910709E8
2022-09-15_20:21:43 2.541789238470651E7 -7141809.999322675 7.409863701338545E8
2022-09-24_12:17:53 3.482999051575782E7 -3096494.2951950785 7.405331347969475E8
2022-10-03_04:14:03 4.423561534939199E7 949338.2991255607 7.399446242251647E8
2022-10-11_20:10:12 5.3633040550726436E7 4994946.409537984 7.392209002468017E8
2022-10-20_12:06:22 6.3020525544470236E7 9039581.775727885 7.383620572845862E8
2022-10-29_04:02:31 7.239632599461654E7 1.308249380875747E7 7.373682216771297E8
2022-11-06_19:58:41 8.175870886054914E7 1.712293619561229E7 7.362395468980359E8
2022-11-15_11:54:51 9.110597036079928E7 2.116017473599421E7 7.349762081070945E8
2022-11-24_03:51:00 1.0043643750926286E8 2.5193487960811045E7 7.335784014011124E8
2022-12-02_19:47:10 1.0974845821876901E8 2.922216275901766E7 7.320463462244327E8
2022-12-11_11:43:19 1.1904039990396121E8 3.324549375302013E7 7.303802845443509E8
2022-12-20_03:39:29 1.2831064535616069E8 3.726278154530462E7 7.285804785023649E8
2022-12-28_19:35:39 1.3755757057709563E8 4.1273323113785855E7 7.266472135345702E8
2023-01-06_11:31:48 1.4677952423867568E8 4.527640284926453E7 7.245808058487247E8
2023-01-15_03:27:58 1.55974822953881E8 4.927129043095341E7 7.223816088124355E8
2023-01-23_19:24:07 1.6514174880909717E8 5.325723973973864E7 7.200500170467628E8
2023-02-01_11:20:17 1.742785517560171E8 5.723348996134065E7 7.175864661596016E8
2023-02-10_03:16:27 1.8338346989643827E8 6.119927445638917E7 7.149914267491684E8
2023-02-18_19:12:36 1.924547494966278E8 6.515382942995195E7 7.122654001520264E8
2023-02-27_11:08:46 2.0149064988323513E8 6.909639598818152E7 7.094089198108786E8
2023-03-08_03:04:55 2.1048945439454335E8 7.302622486732359E7 7.064225483076904E8
2023-03-16_19:01:05 2.194494910190312E8 7.694258543411435E7 7.033068669135659E8
2023-03-25_10:57:15 2.2836913588160023E8 8.084476724588685E7 7.000624696850153E8
2023-04-03_02:53:24 2.3724680273817495E8 8.473207548419285E7 6.966899652640098E8
2023-04-11_18:49:34 2.4608093957035342E8 8.860382942863807E7 6.931899785047427E8
2023-04-20_10:45:43 2.548700200273018E8 9.245935872965832E7 6.895631532705334E8
2023-04-29_02:41:53 2.636125222606702E8 9.629799429742199E7 6.858101580861969E8
2023-05-07_18:38:03 2.7230692026508677E8 1.0011906464746638E8 6.819316864912076E8
2023-05-16_10:34:12 2.8095168648620826E8 1.0392189706208469E8 6.779284557948993E8
2023-05-25_02:30:22 2.895452802498478E8 1.0770581252069762E8 6.738012163581498E8
2023-06-02_18:26:31 2.980861372034344E8 1.114701210820053E8 6.695507611251652E8
2023-06-11_10:22:41 3.065726826955226E8 1.1521412771362473E8 6.651779203950442E8
2023-06-20_02:18:51 3.1500334625276333E8 1.189371386127893E8 6.606835537316812E8
2023-06-28_18:15:00 3.233765643675569E8 1.2263846240594755E8 6.560685493602566E8
2023-07-07_10:11:10 3.316907936195759E8 1.2631741577464065E8 6.51333819735411E8
2023-07-16_02:07:19 3.399445256450381E8 1.2997332988942283E8 6.464802943081607E8
2023-07-24_18:03:29 3.4813627992088735E8 1.3360554729822898E8 6.415089211153536E8
2023-08-02_09:59:39 3.562645960028114E8 1.372134186372688E8 6.364206665147794E8
2023-08-11_01:55:48 3.643280414920277E8 1.4079630612248576E8 6.312165069588468E8
2023-08-19_17:51:58 3.7232520625287026E8 1.4435358099291056E8 6.258974337126875E8
2023-08-28_09:48:07 3.8025468136345685E8 1.478846143227856E8 6.204644701277599E8
2023-09-06_01:44:17 3.881150561053743E8 1.513887757206868E8 6.149186752015023E8
2023-09-14_17:40:27 3.9590492430804753E8 1.548654361251911E8 6.092611384686865E8
2023-09-23_09:36:36 4.036228787601309E8 1.58313965397369E8 6.03492985089586E8
2023-10-02_01:32:46 4.1126751642290545E8 1.617337345442604E8 5.976153761433142E8
2023-10-10_17:28:55 4.1883745967777246E8 1.6512412488375065E8 5.916294960370497E8
2023-10-19_09:25:05 4.2633136086196023E8 1.6848453002355987E8 5.855365483099611E8
2023-10-28_01:21:15 4.3374789848567337E8 1.7181435430864656E8 5.793377538054875E8
2023-11-05_17:17:24 4.410857942180218E8 1.751130202670503E8 5.730343306469438E8
2023-11-14_09:13:34 4.483438257867971E8 1.783799742037891E8 5.666274799196318E8
2023-11-23_01:09:43 4.5552081328013295E8 1.8161468022432274E8 5.601183970465971E8
2023-12-01_17:05:53 4.6261560797660136E8 1.8481661540023854E8 5.535082799833244E8
2023-12-10_09:02:03 4.6962708950241345E8 1.8798526859357965E8 5.467983274856386E8
2023-12-19_00:58:12 4.765541466502278E8 1.911201321832808E8 5.399897551764829E8
2023-12-27_16:54:22 4.8339566018024313E8 1.9422069459766728E8 5.330838159223222E8
2024-01-05_08:50:31 4.901505088705534E8 1.9728644289425057E8 5.260818001780272E8
2024-01-14_00:46:41 4.9681756849134076E8 2.0031686230273712E8 5.189850415909189E8
2024-01-22_16:42:51 5.033956968519954E8 2.0331142979982987E8 5.1179493410933584E8
2024-01-31_08:39:00 5.0988374225872475E8 2.0626961785034013E8 5.045129225380882E8
2024-02-09_00:35:10 5.162805684371471E8 2.0919090521973562E8 4.971404760637478E8
2024-02-17_16:31:19 5.2258506247525364E8 2.1207478036697167E8 4.896790827988989E8
2024-02-26_08:27:29 5.287961410589094E8 2.1492074411914504E8 4.821302436907809E8
2024-03-06_00:23:39 5.349127675947523E8 2.177283171163796E8 4.7449544681157476E8
2024-03-14_16:19:48 5.409339518822986E8 2.2049703969563898E8 4.667761608365508E8
2024-03-23_08:15:58 5.468587366682564E8 2.2322646604741475E8 4.589738497587691E8
2024-04-01_00:12:07 5.526862007694138E8 2.2591616551830596E8 4.510899701453744E8
2024-04-09_16:08:17 5.584154585496273E8 2.2856572234644356E8 4.431259725322918E8
2024-04-18_08:04:27 5.640456349790776E8 2.3117472487564433E8 4.3508333459239274E8
2024-04-27_00:00:36 5.695758510561625E8 2.3374275930437976E8 4.269635801217833E8
2024-05-05_15:56:46 5.750052336950505E8 2.362694140044853E8 4.1876826574763024E8
2024-05-14_07:52:55 5.803329203046496E8 2.387542814811918E8 4.1049898019609946E8
2024-05-22_23:49:05 5.855580614034934E8 2.4119695948701614E8 4.0215734646774495E8
2024-05-31_15:45:15 5.90679839070964E8 2.4359705904965165E8 3.937449911930096E8
2024-06-09_07:41:24 5.956974771168306E8 2.459542089303214E8 3.8526352098733556E8
2024-06-17_23:37:34 6.006102338134421E8 2.482680524982117E8 3.7671453028805435E8
2024-06-26_15:33:43 6.054174070954744E8 2.5053824997293642E8 3.6809959170477736E8
2024-07-05_07:29:53 6.101183451717815E8 2.5276448300766385E8 3.5942023488560265E8
2024-07-13_23:26:03 6.147124318512394E8 2.5494644835498273E8 3.506779676801775E8
2024-07-22_15:22:12 6.191990652703294E8 2.5708384871838078E8 3.418743091385561E8
2024-07-31_07:18:22 6.235776543358289E8 2.591763912658631E8 3.330107924294352E8
2024-08-08_23:14:31 6.278476139375217E8 2.6122378555286938E8 3.240889795560372E8
2024-08-17_15:10:41 6.320083555038455E8 2.6322573940861368E8 3.151104928278986E8
2024-08-26_07:06:51 6.360592941351417E8 2.651819620395845E8 3.0607700696830446E8
2024-09-03_23:03:00 6.399998593300275E8 2.67092168712791E8 2.9699022539488965E8
2024-09-12_14:59:10 6.438294922056433E8 2.689560795683749E8 2.878518884669362E8
2024-09-21_06:55:19 6.475476517446517E8 2.7077342231048995E8 2.7866376529081327E8
2024-09-29_22:51:29 6.511538352319645E8 2.725439410309505E8 2.69427607000964E8
2024-10-08_14:47:39 6.54647583191297E8 2.7426739833769035E8 2.601451291791636E8
2024-10-17_06:43:48 6.580284701155688E8 2.7594357136811554E8 2.508180235101567E8
2024-10-25_22:39:58 6.612961034956903E8 2.775722514019039E8 2.4144794474636298E8
2024-11-03_14:36:07 6.644501218571451E8 2.7915324300165856E8 2.3203650847298637E8
2024-11-12_06:32:17 6.674901832741082E8 2.8068635900182E8 2.2258532967818353E8
2024-11-20_22:28:27 6.704159620516541E8 2.8217141905984366E8 2.1309603770386347E8
2024-11-29_14:24:36 6.73227151742551E8 2.8360825098093766E8 2.0357026310122645E8
2024-12-08_06:20:46 6.759234580698237E8 2.8499668766855526E8 1.940096614833029E8
2024-12-16_22:16:55 6.785045948790655E8 2.863365653690326E8 1.8441594043029606E8
2024-12-25_14:13:05 6.80970295624657E8 2.876277286347546E8 1.7479083303740895E8
2025-01-03_06:09:15 6.833203214484508E8 2.8887003382464856E8 1.6513607447796085E8
2025-01-11_22:05:24 6.855544583131701E8 2.900633478978997E8 1.554534092463714E8
2025-01-20_14:01:34 6.87672518292396E8 2.912075490255247E8 1.4574456920929682E8
2025-01-29_05:57:43 6.896743430306052E8 2.9230252811762583E8 1.360112423349975E8
2025-02-06_21:53:53 6.915597999136714E8 2.9334818716603714E8 1.2625509059366785E8
2025-02-15_13:50:03 6.933287796706827E8 2.943444382147102E8 1.1647776424714965E8
2025-02-24_05:46:12 6.949811979630514E8 2.9529120407789516E8 1.0668087808911787E8
2025-03-04_21:42:22 6.965169903843559E8 2.961884162050536E8 9.686602260000019E7
2025-03-13_13:38:31 6.979361060437949E8 2.9703601191710347E8 8.703480854040244E7
2025-03-22_05:34:41 6.992385105243084E8 2.978339356880694E8 7.718886847356768E7
2025-03-30_21:30:51 7.004241902844684E8 2.9858214105113995E8 6.732984549590759E7
2025-04-08_13:27:00 7.014931511009501E8 2.99280589940993E8 5.745941700384579E7
2025-04-17_05:23:10 7.024454172020277E8 2.999292523476501E8 4.757929296706384E7
2025-04-25_21:19:19 7.03281033096667E8 3.00528107122463E8 3.769117874261764E7
2025-05-04_13:15:29 7.040000642896308E8 3.0107714227795994E8 2.7796776699188963E7
2025-05-13_05:11:39 7.046025983684824E8 3.015763554461042E8 1.789779931596606E7
2025-05-21_21:07:48 7.050887458402797E8 3.020257542379722E8 7995932.388890295
2025-05-30_13:03:58 7.054586372253385E8 3.02425354985088E8 -1907188.4786829778
2025-06-08_05:00:07 7.057124198936462E8 3.0277518136301416E8 -1.1809950662043268E7
2025-06-16_20:56:17 7.058502583289797E8 3.030752644915128E8 -2.1710760633758474E7
2025-06-25_12:52:27 7.058723351240256E8 3.0332564335090536E8 -3.160806044394771E7
2025-07-04_04:48:36 7.057788511639948E8 3.0352636486025757E8 -4.150029970081863E7
2025-07-12_20:44:46 7.055700247593471E8 3.036774835131428E8 -5.138590928548375E7
