#time X Y Z
2074-10-03_00:46:41 1.5581778723997483E9 -1.4824692271981506E9 6.565882813875979E9
2075-04-02_03:39:29 1.6185780856628773E9 -1.4642520058195815E9 6.567224936932298E9
2075-09-30_06:32:17 1.6788314831618123E9 -1.4458932470602298E9 6.567915793763075E9
2076-03-29_09:25:05 1.738933939382029E9 -1.4273956955125453E9 6.567958210008809E9
2076-09-26_12:17:53 1.7988812592196898E9 -1.4087620887821207E9 6.567354994076793E9
2077-03-26_15:10:41 1.8586691678182542E9 -1.3899951556617715E9 6.566108944935735E9
2077-09-23_18:03:29 1.9182933017694628E9 -1.3710976140317585E9 6.564222860067948E9
2078-03-23_20:56:17 1.9777492017527995E9 -1.3520721685120618E9 6.5616995434701805E9
2078-09-20_23:49:05 2.037032306667607E9 -1.3329215078984E9 6.558541813593239E9
2079-03-21_02:41:53 2.0961379493001907E9 -1.3136483024166236E9 6.554752511111401E9
2079-09-18_05:34:41 2.155061353552788E9 -1.2942552008334913E9 6.55033450641423E9
2080-03-17_08:27:29 2.2137976332426624E9 -1.2747448274659095E9 6.54529070671695E9
2080-09-14_11:20:17 2.2723417924691677E9 -1.2551197791315293E9 6.539624062689429E9
2081-03-14_14:13:05 2.33068872752557E9 -1.2353826220873983E9 6.5333375745100355E9
2081-09-11_17:05:53 2.3888332303210692E9 -1.2155358890036318E9 6.526434297256992E9
2082-03-11_19:58:41 2.4467699932600007E9 -1.1955820760211046E9 6.518917345558184E9
2082-09-08_22:51:29 2.504493615514864E9 -1.175523639941217E9 6.51078989742879E9
2083-03-09_01:44:17 2.5619986106126723E9 -1.1553629955966341E9 6.502055197236411E9
2083-09-06_04:37:05 2.6192794152436113E9 -1.1351025134503386E9 6.492716557743637E9
2084-03-05_07:29:53 2.6763303991863303E9 -1.1147445174697068E9 6.482777361189762E9
2084-09-02_10:22:41 2.7331458762385254E9 -1.0942912833185637E9 6.472241059384577E9
2085-03-02_13:15:29 2.7897201160262637E9 -1.073745036909373E9 6.461111172800215E9
2085-08-30_16:08:17 2.8460473565623217E9 -1.0531079533527565E9 6.449391288658898E9
2086-02-27_19:01:05 2.9021218174124165E9 -1.0323821563392252E9 6.437085058027999E9
2086-08-27_21:53:53 2.9579377133283315E9 -1.0115697179818313E9 6.424196191945458E9
2087-02-25_00:46:41 3.013489268198404E9 -9.906726591451957E8 6.41072845661212E9
2087-08-25_03:39:29 3.068770729167167E9 -9.696929502798797E8 6.396685667698966E9
2088-02-22_06:32:17 3.1237763807719502E9 -9.486325127765815E8 6.382071683829771E9
2088-08-21_09:25:05 3.178500558949821E9 -9.274932208469973E8 6.366890399309752E9
2089-02-18_12:17:53 3.2329376647663603E9 -9.062769039335068E8 6.351145736182008E9
2089-08-18_15:10:41 3.2870821777248588E9 -8.84985349642319E8 6.334841635702488E9
2090-02-15_18:03:29 3.3409286685173182E9 -8.636203071891438E8 6.317982049333143E9
2090-08-15_20:56:17 3.3944718110893655E9 -8.421834913384202E8 6.300570929359282E9
2091-02-12_23:49:05 3.447706393895407E9 -8.20676586812088E8 6.282612219244336E9
2091-08-13_02:41:53 3.5006273302321773E9 -7.991012531365483E8 6.264109843839251E9
2092-02-10_05:34:41 3.553229667549343E9 -7.774591298901643E8 6.245067699567098E9
2092-08-09_08:27:29 3.605508595644895E9 -7.557518423086916E8 6.225489644706405E9
2093-02-06_11:20:17 3.6574594536695666E9 -7.339810071987101E8 6.205379489895585E9
2093-08-06_14:13:05 3.70907773587361E9 -7.121482391055198E8 6.184740988981344E9
2094-02-03_17:05:53 3.760359096045603E9 -6.9025515667613E8 6.163577830330534E9
2094-08-03_19:58:41 3.8112993506043606E9 -6.68303389154932E8 6.141893628721939E9
2095-01-31_22:51:29 3.861894480323066E9 -6.462945829445006E8 6.119691917927779E9
2095-08-01_01:44:17 3.912140630675511E9 -6.242304081626291E8 6.0969761440892935E9
2096-01-29_04:37:05 3.962034110811243E9 -6.02112565123447E8 6.073749659981913E9
2096-07-28_07:29:53 4.0115713911782913E9 -5.799427906701007E8 6.050015720257183E9
2097-01-25_10:22:41 4.060749099829408E9 -5.577228642842519E8 6.025777477736827E9
2097-07-25_13:15:29 4.109564017457694E9 -5.3545461389947915E8 6.00103798082453E9
