#time X Y Z
2047-03-24_19:01:05 3.0953003029341702E9 1.1929340992042046E9 2.9814115386235504E9
2047-07-23_04:08:17 3.130309555785894E9 1.2083173567778332E9 2.938494774380082E9
2047-11-20_13:15:29 3.16479443337332E9 1.223497969721483E9 2.895075776966736E9
2048-03-19_22:22:41 3.19874865808926E9 1.2384731894444964E9 2.8511616333583302E9
2048-07-18_07:29:53 3.2321600813601494E9 1.253237558431988E9 2.8067643106547604E9
2048-11-15_16:37:05 3.2650237562007446E9 1.2677888921487799E9 2.761895404960533E9
2049-03-16_01:44:17 3.2973330257182918E9 1.2821240726161878E9 2.7165659368851414E9
2049-07-14_10:51:29 3.3290808098369546E9 1.2962399744029703E9 2.6707857072436786E9
2049-11-11_19:58:41 3.3602625208585396E9 1.3101343618037174E9 2.6245704686418276E9
2050-03-12_05:05:53 3.390875212125172E9 1.3238058945716445E9 2.57792756571133E9
2050-07-10_14:13:05 3.420913910578421E9 1.3372521678297286E9 2.5308701705883155E9
2050-11-07_23:20:17 3.4503754757425413E9 1.3504717373666837E9 2.483409368837513E9
2051-03-08_08:27:29 3.479260135646212E9 1.3634645039208598E9 2.4355551361073413E9
2051-07-06_17:34:41 3.5075621103973093E9 1.3762278479347737E9 2.387315874561226E9
2051-11-04_02:41:53 3.5352817222338157E9 1.3887617763616405E9 2.3387040268216395E9
2052-03-03_11:49:05 3.5624171074765644E9 1.4010653347748902E9 2.2897267968282194E9
2052-07-01_20:56:17 3.58896674972447E9 1.4131377837306485E9 2.2403921049829254E9
2052-10-30_06:03:29 3.61492775824575E9 1.4249777153299716E9 2.1907108312259874E9
2053-02-27_15:10:41 3.6403022836457615E9 1.4365860319657876E9 2.1406880756905015E9
2053-06-28_00:17:53 3.665085455223631E9 1.4479604436032069E9 2.0903320684489148E9
2053-10-26_09:25:05 3.689277170002716E9 1.459100925005902E9 2.0396502081609163E9
2054-02-23_18:32:17 3.712877160809418E9 1.4700071736902194E9 1.9886497260760884E9
2054-06-24_03:39:29 3.735882333015656E9 1.480677871099796E9 1.937333990743659E9
2054-10-22_12:46:41 3.758291099434296E9 1.4911121778324645E9 1.8857132746704361E9
2055-02-19_21:53:53 3.780102851305594E9 1.5013098560615368E9 1.8337896795278416E9
2055-06-20_07:01:05 3.8013142376127357E9 1.5112693386667285E9 1.7815694116538942E9
2055-10-18_16:08:17 3.8219213854605827E9 1.5209889542102664E9 1.7290584902577255E9
2056-02-16_01:15:29 3.8419247905412107E9 1.5304688476531067E9 1.6762618428518333E9
2056-06-15_10:22:41 3.8613173969794035E9 1.5397059301464493E9 1.6231822745727792E9
2056-10-13_19:29:53 3.880096914155078E9 1.5486991885418236E9 1.5698271952531865E9
2057-02-11_04:37:05 3.898258773662793E9 1.557446562639718E9 1.5162007474472613E9
2057-06-11_13:44:17 3.9157977342956176E9 1.5659457920519145E9 1.462306232700987E9
2057-10-09_22:51:29 3.9327060920905724E9 1.5741934031940045E9 1.4081528877385552E9
2058-02-07_07:58:41 3.94898108632937E9 1.5821882104438381E9 1.3537447604087536E9
2058-06-07_17:05:53 3.964613460029541E9 1.5899260069546337E9 1.299089458680107E9
2058-10-06_02:13:05 3.9795966409190664E9 1.5974039318266578E9 1.2441952744621623E9
2059-02-03_11:20:17 3.9939254232812257E9 1.604619490320422E9 1.1890727206895638E9
2059-06-03_20:27:29 4.0075915365062885E9 1.611569017390911E9 1.13372837900934E9
2059-10-02_05:34:41 4.020588753281405E9 1.6182495301764793E9 1.0781778909743264E9
2060-01-30_14:41:53 4.032912681374285E9 1.6246589649769807E9 1.0224307649245213E9
2060-05-29_23:49:05 4.0445583853561707E9 1.6307948797045445E9 9.664995417539957E8
2060-09-27_08:56:17 4.0555196854087806E9 1.6366543533923345E9 9.103985239036103E8
2061-01-25_18:03:29 4.0657973571593127E9 1.6422374350200949E9 8.541416335791585E8
2061-05-26_03:10:41 4.0753860907997885E9 1.6475415144852352E9 7.977403939143202E8
2061-09-23_12:17:53 4.0842857240547714E9 1.6525662636125975E9 7.412104322023337E8
2062-01-21_21:25:05 4.092496459858E9 1.6573114083058197E9 6.845655881140808E8
2062-05-22_06:32:17 4.100018954490585E9 1.6617770156825063E9 6.27815661940156E8
2062-09-19_15:39:29 4.1068516269414635E9 1.6659620242380528E9 5.709767605965371E8
2063-01-18_00:46:41 4.1129991052249975E9 1.669868250737872E9 5.140591827555676E8
2063-05-18_09:53:53 4.1184614665994525E9 1.6734953450828433E9 4.5707468031962574E8
2063-09-15_19:01:05 4.1232399550055327E9 1.6768436755023227E9 4.0003423093919075E8
2064-01-14_04:08:17 4.1273393643985095E9 1.679914960638863E9 3.429506798825839E8
2064-05-13_13:15:29 4.1307607306975675E9 1.682709479076034E9 2.858298594378397E8
2064-09-10_22:22:41 4.1335064213099046E9 1.6852279471043003E9 2.2868526838547754E8
2065-01-09_07:29:53 4.1355799588477855E9 1.6874717112973127E9 1.7152474311002848E8
2065-05-09_16:37:05 4.1369847848384767E9 1.689442013394147E9 1.1435600811485466E8
2065-09-07_01:44:17 4.137720778493301E9 1.6911385857642407E9 5.7188436808490016E7
2066-01-05_10:51:29 4.1377946355170174E9 1.6925641414294317E9 30527.696251336303
2066-05-05_19:58:41 4.137206339019294E9 1.6937184361006246E9 -5.711262692443151E7
2066-09-03_05:05:53 4.135958628452006E9 1.694602525086342E9 -1.1423298847738019E8
2067-01-01_14:13:05 4.134054308904793E9 1.695217365322936E9 -1.7132215361380294E8
2067-05-01_23:20:17 4.1314960508177304E9 1.6955640331943493E9 -2.2837775955512053E8
2067-08-30_08:27:29 4.12828301767111E9 1.6956419006349864E9 -2.8539054960349965E8
2067-12-28_17:34:41 4.1244190776147256E9 1.6954525922409625E9 -3.423562427164035E8
2068-04-27_02:41:53 4.119904411193253E9 1.6949959329619086E9 -3.9926967921967256E8
2068-08-25_11:49:05 4.1147372796257453E9 1.6942711152882943E9 -4.561261901504017E8
2068-12-23_20:56:17 4.1089198460343246E9 1.6932788453585408E9 -5.12917256375164E8
2069-04-23_06:03:29 4.1024499516867433E9 1.6920180979642189E9 -5.696414977283372E8
2069-08-21_15:10:41 4.095325842590041E9 1.690487891738989E9 -6.262898874941291E8
2069-12-20_00:17:53 4.0875458247963E9 1.6886873426300554E9 -6.828560472953095E8
2070-04-19_09:25:05 4.0791089643632164E9 1.6866158477277699E9 -7.393342977035844E8
2070-08-17_18:32:17 4.07000911679944E9 1.6842705048966637E9 -7.957154198039901E8
2070-12-16_03:39:29 4.060247485933858E9 1.6816516351198206E9 -8.519890444938251E8
2071-04-15_12:46:41 4.0498198390709286E9 1.6787570806542256E9 -9.08146836588229E8
2071-08-13_21:53:53 4.038723905042431E9 1.675585639540289E9 -9.641777766019821E8
2071-12-12_07:01:05 4.026959057734864E9 1.6721366297225418E9 -1.0200672276492238E9
2072-04-10_16:08:17 4.0145254867543406E9 1.6684099005222495E9 -1.0758069095663464E9
2072-08-09_01:15:29 4.0014209183502345E9 1.6644040047238958E9 -1.1313809257933743E9
2072-12-07_10:22:41 3.987648522295352E9 1.6601200486548297E9 -1.1867767260367997E9
2073-04-06_19:29:53 3.973210924922652E9 1.6555587022725255E9 -1.2419813695920527E9
2073-08-05_04:37:05 3.9581083893393064E9 1.650719785241891E9 -1.2969832693848548E9
2073-12-03_13:44:17 3.942347243955515E9 1.6456056001421888E9 -1.351766338342919E9
2074-04-02_22:51:29 3.925930643999563E9 1.6402172029313571E9 -1.4063222091444921E9
2074-08-01_07:58:41 3.908863277963496E9 1.6345562323088126E9 -1.460637210552403E9
2074-11-29_17:05:53 3.891150266704363E9 1.6286245615254123E9 -1.5146991190591562E9
2075-03-30_02:13:05 3.872799589895192E9 1.6224253276220443E9 -1.5684991688387306E9
2075-07-28_11:20:17 3.853813635074775E9 1.6159591832541127E9 -1.622026769805188E9
2075-11-25_20:27:29 3.8342017651025515E9 1.6092299225693305E9 -1.6752711217955792E9
2076-03-25_05:34:41 3.813969282329072E9 1.6022394571791816E9 -1.7282243059296653E9
2076-07-23_14:41:53 3.793121965987177E9 1.5949900763663263E9 -1.780878936800689E9
2076-11-20_23:49:05 3.7716668696047163E9 1.5874844457956152E9 -1.8332232910566704E9
2077-03-21_08:56:17 3.7496117886733623E9 1.5797257725770338E9 -1.885254022171459E9
2077-07-19_18:03:29 3.72696114226265E9 1.5717155968960934E9 -1.9369621208332906E9
2077-11-17_03:10:41 3.703721992714847E9 1.5634568195836253E9 -1.9883411432621522E9
2078-03-17_12:17:53 3.67990232139681E9 1.5549525689364913E9 -2.03938505378334E9
2078-07-15_21:25:05 3.65550513785061E9 1.5462039746164234E9 -2.0900901768418756E9
2078-11-13_06:32:17 3.6305386460325603E9 1.5372143127197707E9 -2.1404476450373888E9
2079-03-13_15:39:29 3.605007789935316E9 1.5279855362227912E9 -2.1904559436068935E9
2079-07-12_00:46:41 3.57891768993938E9 1.5185196432130942E9 -2.2401103300721793E9
2079-11-09_09:53:53 3.552271831266761E9 1.508817926626975E9 -2.289404843905864E9
2080-03-08_19:01:05 3.525077366615196E9 1.4988833365184953E9 -2.3383375024130244E9
2080-07-07_04:08:17 3.4973343623952913E9 1.4887156474338057E9 -2.386904399294418E9
2080-11-04_13:15:29 3.4690481944044924E9 1.4783170769416714E9 -2.4351005349148693E9
2081-03-04_22:22:41 3.4402212922618456E9 1.467688396373227E9 -2.482922310810344E9
2081-07-03_07:29:53 3.410854334251836E9 1.4568297944254324E9 -2.5303677150529575E9
2081-10-31_16:37:05 3.3809487581524725E9 1.4457415735576806E9 -2.5774276626961656E9
2082-03-01_01:44:17 3.350507032014387E9 1.4344246753382807E9 -2.624100099019901E9
2082-06-29_10:51:29 3.3195283406510744E9 1.4228783947159257E9 -2.670377266591264E9
2082-10-27_19:58:41 3.2880130117133665E9 1.411102681532627E9 -2.716251444148862E9
2083-02-25_05:05:53 3.255964770989521E9 1.3990987842731237E9 -2.7617141947769156E9
2083-06-25_14:13:05 3.223381418690853E9 1.3868654744961517E9 -2.8067587855124764E9
2083-10-23_23:20:17 3.190266680209787E9 1.3744039913257086E9 -2.851371719224695E9
2084-02-21_08:27:29 3.1566230675329638E9 1.3617150644505877E9 -2.895544548621791E9
2084-06-20_17:34:41 3.1224542625154653E9 1.3487999220883539E9 -2.939267167387161E9
2084-10-19_02:41:53 3.087762715090502E9 1.3356591896857321E9 -2.9825259771829247E9
2085-02-16_11:49:05 3.052557194672642E9 1.3222963295090733E9 -3.025311842730519E9
2085-06-16_20:56:17 3.0168402229711113E9 1.3087119542622454E9 -3.067614071844543E9
2085-10-15_06:03:29 2.9806196972846227E9 1.294909178060577E9 -3.1094210710343432E9
2086-02-12_15:10:41 2.943904091844647E9 1.2808911864244246E9 -3.150722207984986E9
2086-06-13_00:17:53 2.906699972158501E9 1.2666605461855977E9 -3.1915109740633473E9
2086-10-11_09:25:05 2.869015422592827E9 1.2522202865544853E9 -3.231774121044694E9
2087-02-08_18:32:17 2.8308608625788393E9 1.2375746605870342E9 -3.2715063695964904E9
2087-06-09_03:39:29 2.7922441166098886E9 1.222726623627898E9 -3.310699270332663E9
2087-10-07_12:46:41 2.753172695237003E9 1.2076791552763522E9 -3.3493447816670675E9
2088-02-04_21:53:53 2.713659749560199E9 1.1924375794161696E9 -3.387435822430211E9
2088-06-04_07:01:05 2.673711205527302E9 1.177004172903861E9 -3.4249687860276465E9
2088-10-02_16:08:17 2.63333781464757E9 1.1613832822804375E9 -3.4619352271384635E9
2089-01-31_01:15:29 2.5925491389978995E9 1.145578743729917E9 -3.4983311922415075E9
2089-05-31_10:22:41 2.5513547646100044E9 1.129594470592411E9 -3.534153891429506E9
2089-09-28_19:29:53 2.509761400948414E9 1.1134330391179261E9 -3.5693964000954437E9
2090-01-27_04:37:05 2.467781994487848E9 1.0970998831699035E9 -3.604056800184535E9
2090-05-27_13:44:17 2.4254225582760754E9 1.0805972699124992E9 -3.638132322281551E9
2090-09-24_22:51:29 2.382691890240323E9 1.0639288728549829E9 -3.671620152071402E9
2091-01-23_07:58:41 2.3395998539472857E9 1.0470986391056491E9 -3.7045167306631603E9
2091-05-23_17:05:53 2.2961528366136565E9 1.0301092167517071E9 -3.736823765288464E9
2091-09-21_02:13:05 2.2523577599847565E9 1.0129633021919197E9 -3.768535960150997E9
2092-01-19_11:20:17 2.2082230441635766E9 9.956644312295635E8 -3.799654217157048E9
2092-05-18_20:27:29 2.1637547807951465E9 9.782149822493452E8 -3.8301776237562585E9
2092-09-16_05:34:41 2.1189560386861777E9 9.606161418423272E8 -3.8601046182271957E9
2093-01-14_14:41:53 2.0738358136400673E9 9.428715937832848E8 -3.889433145545023E9
2093-05-14_23:49:05 2.0283953952352734E9 9.249816993343822E8 -3.918163992652396E9
2093-09-12_08:56:17 1.9826395726520655E9 9.069483413923256E8 -3.9462930892555375E9
2094-01-10_18:03:29 1.9365721560998595E9 8.887729057403152E8 -3.973817310463709E9
2094-05-11_03:10:41 1.8901972462404962E9 8.704569837811415E8 -4.0007358896782637E9
2094-09-08_12:17:53 1.8435150471719635E9 8.520003174676493E8 -4.0270416759820704E9
2095-01-06_21:25:05 1.7965324331804206E9 8.334056887363001E8 -4.0527305257543454E9
2095-05-07_06:32:17 1.7492512672543314E9 8.146734919429656E8 -4.0777965574651103E9
2095-09-04_15:39:29 1.7016751327714376E9 7.958050518105723E8 -4.1022332765791473E9
2096-01-03_00:46:41 1.6538111741601183E9 7.768030200695264E8 -4.126031080530865E9
2096-05-02_09:53:53 1.6056641503422017E9 7.576691881997577E8 -4.1491862255278816E9
2096-08-30_19:01:05 1.5572398733690152E9 7.384056223629478E8 -4.171687686097675E9
2096-12-29_04:08:17 1.5085468539351375E9 7.190157037899961E8 -4.1935287744552193E9
2097-04-28_13:15:29 1.4595942529553554E9 6.995029772099545E8 -4.2147026393538566E9
2097-08-26_22:22:41 1.4103877467099247E9 6.798695564795617E8 -4.235201599518533E9
2097-12-25_07:29:53 1.3609409498788147E9 6.60120984905517E8 -4.2550179739097013E9
2098-04-24_16:37:05 1.3112614779042382E9 6.402601926134472E8 -4.2741479402766232E9
2098-08-23_01:44:17 1.2613599381376743E9 6.202914837397486E8 -4.2925850703262906E9
2098-12-21_10:51:29 1.2112471820808837E9 6.002191776300728E8 -4.310322713879743E9
2099-04-20_19:58:41 1.1609356284293816E9 5.800484274802176E8 -4.327360022680046E9
2099-08-19_05:05:53 1.1104332803201613E9 5.597823170378356E8 -4.343690811168068E9
2099-12-17_14:13:05 1.059754285371563E9 5.394267979988621E8 -4.359312835255559E9
2100-04-16_23:20:17 1.0089090911425533E9 5.18986028142714E8 -4.374224152815353E9
2100-08-15_08:27:29 9.579071062928563E8 4.984639328411999E8 -4.3884240512198715E9
2100-12-13_17:34:41 9.067614808812108E8 4.7786587685555166E8 -4.40190804403871E9
2101-04-13_02:41:53 8.554826825938628E8 4.5719625314164096E8 -4.414679536431469E9
2101-08-11_11:49:05 8.040806902454098E8 4.364591148583839E8 -4.42673609629357E9
2101-12-09_20:56:17 7.525664111424056E8 4.156590411093665E8 -4.438078133992451E9
2102-04-09_06:03:29 7.009520385652002E8 3.948011142963061E8 -4.448708112610009E9
2102-08-07_15:10:41 6.492436653054351E8 3.7388780401479197E8 -4.458627071942279E9
2102-12-06_00:17:53 5.974544475133342E8 3.529246759405291E8 -4.467835326562844E9
2103-04-05_09:25:05 5.455920828243761E8 3.3191487814375156E8 -4.476337115312825E9
2103-08-03_18:32:17 4.9366502132252437E8 3.1086199933203566E8 -4.484135243757523E9
2103-12-02_03:39:29 4.416811355683266E8 2.897692437868302E8 -4.491229736530672E9
2104-03-31_12:46:41 3.8964963124334294E8 2.6864058138896775E8 -4.497627653280245E9
2104-07-29_21:53:53 3.375740546859338E8 2.4747733006518668E8 -4.503329537642524E9
2104-11-27_07:01:05 2.8546250223629385E8 2.262829888440584E8 -4.508338459564824E9
2105-03-27_16:08:17 2.33320880645478E8 2.0505990287134072E8 -4.51265719610516E9
2105-07-26_01:15:29 1.811516477254144E8 1.8380910261324957E8 -4.516289400900212E9
2105-11-23_10:22:41 1.2896095541761933E8 1.6253303554725623E8 -4.519232926166757E9
2106-03-23_19:29:53 7.675257857544456E7 1.4123324444652474E8 -4.521492146671628E9
2106-07-22_04:37:05 2.452959757645583E7 1.1991083326999518E8 -4.523065131404303E9
2106-11-19_13:44:17 -2.7704444402751006E7 9.856716144468501E7 -4.523949863989034E9
2107-03-19_22:51:29 -7.994240603556576E7 7.720510474310182E7 -4.524146053844571E9
2107-07-18_07:58:41 -1.3218341413178141E8 5.5824772605231956E7 -4.523650907923245E9
2107-11-15_17:05:53 -1.8441925320097533E8 3.442952065439886E7 -4.522459875266312E9
2108-03-15_02:13:05 -2.3664446619277644E8 1.3021381300832685E7 -4.520570487827456E9
2108-07-13_11:20:17 -2.888525077761834E8 -8397008.237929853 -4.51798028082421E9
2108-11-10_20:27:29 -3.410359993968908E8 -2.982282445175029E7 -4.514681902117172E9
2109-03-11_05:34:41 -3.9318419545972455E8 -5.125158074372751E7 -4.510675890157432E9
2109-07-09_14:41:53 -4.452906323561035E8 -7.268085629750365E7 -4.505957451840941E9
2109-11-06_23:49:05 -4.973447323949891E8 -9.410623041664243E7 -4.500523926214726E9
2110-03-07_08:56:17 -5.493348482409583E8 -1.1552300230060087E8 -4.494372993490473E9
2110-07-05_18:03:29 -6.012531285850284E8 -1.3692792948531926E8 -4.48750553620825E9
2110-11-03_03:10:41 -6.53087208068747E8 -1.583159456066952E8 -4.479916721161944E9
2111-03-03_12:17:53 -7.048259503803414E8 -1.7968238205264446E8 -4.471609562794652E9
2111-07-01_21:25:05 -7.564588399802915E8 -2.010228977643254E8 -4.462584210392961E9
2111-10-30_06:32:17 -8.079762776898388E8 -2.223335165705093E8 -4.452839802398912E9
2112-02-27_15:39:29 -8.593639382147621E8 -2.4360816742971873E8 -4.44237958902568E9
2112-06-27_00:46:41 -9.106145695546048E8 -2.6484391200367904E8 -4.431206017306569E9
2112-10-25_09:53:53 -9.617153776409165E8 -2.86035280536238E8 -4.419320334466837E9
2113-02-22_19:01:05 -1.0126556768746206E9 -3.0717784077105975E8 -4.406726246845383E9
2113-06-23_04:08:17 -1.0634256876518126E9 -3.2826736815780085E8 -4.393430183903477E9
2113-10-21_13:15:29 -1.1140161419237843E9 -3.493000485139831E8 -4.379432070348485E9
2114-02-18_22:22:41 -1.164415003781743E9 -3.702706297742761E8 -4.364740324635395E9
2114-06-19_07:29:53 -1.2146147332270467E9 -3.911760185165127E8 -4.34935906583787E9
2114-10-17_16:37:05 -1.2646064538159108E9 -4.120123261148303E8 -4.333293792733093E9
2115-02-15_01:44:17 -1.3143792320840495E9 -4.3277493100323266E8 -4.316550012696123E9
2115-06-15_10:51:29 -1.363927918476385E9 -4.5346156771116203E8 -4.299137139736722E9
2115-10-13_19:58:41 -1.4132441305039556E9 -4.740686754753087E8 -4.2810579621225467E9
2116-02-11_05:05:53 -1.4623208156907146E9 -4.945931884242883E8 -4.262321331454217E9
2116-06-10_14:13:05 -1.5111519019810448E9 -5.15032491276373E8 -4.2429347256251464E9
2116-10-08_23:20:17 -1.5597342865914454E9 -5.3538527276708335E8 -4.222902548858104E9
2117-02-06_08:27:29 -1.6080597464029984E9 -5.556479304219486E8 -4.2022323926482673E9
2117-06-06_17:34:41 -1.6561276016637964E9 -5.758202619992023E8 -4.18093057863949E9
2117-10-05_02:41:53 -1.7039335175712607E9 -5.959003425615256E8 -4.159000997436156E9
2118-02-02_11:49:05 -1.7514736453830924E9 -6.158866548880626E8 -4.136446877859134E9
2118-06-02_20:56:17 -1.7987455205012896E9 -6.357781032946302E8 -4.1132751317337756E9
2118-10-01_06:03:29 -1.8457471929791336E9 -6.555740511667798E8 -4.0894837946392193E9
2119-01-29_15:10:41 -1.8924733210334136E9 -6.752721901068193E8 -4.0650773158103766E9
2119-05-30_00:17:53 -1.9389213214523659E9 -6.948716380780585E8 -4.040056089415613E9
